ORDERNUMBER,ORDERDATE,STATUS,PRODUCTLINE,QUANTITYORDERED,PRICEEACH,SALES,CUSTOMERNAME,CITY,COUNTRY,DEALSIZE,STATE,TERRITORY,YEAR,MONTH,REVENUE
10305,2004-10-13,Shipped,Classic Cars,45,61.85,2783.25,Marta's Replicas Co.,Cambridge,USA,Small,MA,Unknown,2004,10,2783.25
10314,2004-10-22,Shipped,Classic Cars,44,53.18,2339.92,Heintze Collectables,Aaarhus,DENMARK,Small,Unknown,EMEA,2004,10,2339.92
10324,2004-11-05,Shipped,Classic Cars,25,69.16,1729.0,Vitachrome Inc.,NYC,USA,Small,NY,Unknown,2004,11,1729.0
10336,2004-11-20,Shipped,Classic Cars,45,100.0,5972.4,"La Corne D'abondance, Co.",Paris,FRANCE,Medium,Unknown,EMEA,2004,11,4500.0
10349,2004-12-01,Shipped,Classic Cars,48,47.4,2275.2,Muscle Machine Inc,NYC,USA,Small,NY,Unknown,2004,12,2275.2
10358,2004-12-10,Shipped,Classic Cars,44,60.76,2673.44,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2004,12,2673.44
10371,2005-01-23,Shipped,Classic Cars,25,97.27,2431.75,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,CA,Unknown,2005,1,2431.75
10383,2005-02-22,Shipped,Classic Cars,22,91.76,2018.72,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2005,2,2018.72
10394,2005-03-15,Shipped,Classic Cars,31,50.29,1558.99,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2005,3,1558.99
10412,2005-05-03,Shipped,Classic Cars,21,52.6,1104.6,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2005,5,1104.6000000000001
10425,2005-05-31,In Process,Classic Cars,55,46.82,2575.1,La Rochelle Gifts,Nantes,FRANCE,Small,Unknown,EMEA,2005,5,2575.1
10107,2003-02-24,Shipped,Motorcycles,25,100.0,2845.75,Land of Toys Inc.,NYC,USA,Small,NY,Unknown,2003,2,2500.0
10120,2003-04-29,Shipped,Motorcycles,35,98.05,3431.75,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Medium,Victoria,APAC,2003,4,3431.75
10134,2003-07-01,Shipped,Motorcycles,35,93.54,3273.9,Lyon Souveniers,Paris,FRANCE,Medium,Unknown,EMEA,2003,7,3273.9
10145,2003-08-25,Shipped,Motorcycles,43,95.8,4119.4,Toys4GrownUps.com,Pasadena,USA,Medium,CA,Unknown,2003,8,4119.4
10159,2003-10-10,Shipped,Motorcycles,44,100.0,5355.68,Corporate Gift Ideas Co.,San Francisco,USA,Medium,CA,Unknown,2003,10,4400.0
10168,2003-10-28,Shipped,Motorcycles,50,100.0,5747.5,Technics Stores Inc.,Burlingame,USA,Medium,CA,Unknown,2003,10,5000.0
10180,2003-11-11,Shipped,Motorcycles,48,100.0,5355.36,Daedalus Designs Imports,Lille,FRANCE,Medium,Unknown,EMEA,2003,11,4800.0
10188,2003-11-18,Shipped,Motorcycles,25,100.0,2535.75,Herkku Gifts,Bergen,NORWAY,Small,Unknown,EMEA,2003,11,2500.0
10201,2003-12-01,Shipped,Motorcycles,39,100.0,4351.23,Mini Wheels Co.,San Francisco,USA,Medium,CA,Unknown,2003,12,3900.0
10211,2004-01-15,Shipped,Motorcycles,25,90.16,2254.0,Auto Canal Petit,Paris,FRANCE,Small,Unknown,EMEA,2004,1,2254.0
10223,2004-02-20,Shipped,Motorcycles,32,91.29,2921.28,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Small,Victoria,APAC,2004,2,2921.28
10237,2004-04-05,Shipped,Motorcycles,20,100.0,2299.0,Vitachrome Inc.,NYC,USA,Small,NY,Unknown,2004,4,2000.0
10251,2004-05-18,Shipped,Motorcycles,26,100.0,2637.18,Tekni Collectables Inc.,Newark,USA,Small,NJ,Unknown,2004,5,2600.0
10263,2004-06-28,Shipped,Motorcycles,42,100.0,4307.52,Gift Depot Inc.,Bridgewater,USA,Medium,CT,Unknown,2004,6,4200.0
10275,2004-07-23,Shipped,Motorcycles,21,100.0,2153.76,La Rochelle Gifts,Nantes,FRANCE,Small,Unknown,EMEA,2004,7,2100.0
10285,2004-08-27,Shipped,Motorcycles,34,100.0,3716.88,Marta's Replicas Co.,Cambridge,USA,Medium,MA,Unknown,2004,8,3400.0
10299,2004-09-30,Shipped,Motorcycles,47,100.0,5455.76,"Toys of Finland, Co.",Helsinki,FINLAND,Medium,Unknown,EMEA,2004,9,4700.0
10309,2004-10-15,Shipped,Motorcycles,21,100.0,2650.62,Baane Mini Imports,Stavern,NORWAY,Small,Unknown,EMEA,2004,10,2100.0
10318,2004-11-02,Shipped,Motorcycles,48,100.0,6437.28,Diecast Classics Inc.,Allentown,USA,Medium,PA,Unknown,2004,11,4800.0
10329,2004-11-15,Shipped,Motorcycles,30,87.78,2633.4,Land of Toys Inc.,NYC,USA,Small,NY,Unknown,2004,11,2633.4
10339,2004-11-23,Shipped,Motorcycles,27,84.39,2278.53,"Tokyo Collectables, Ltd",Minato-ku,JAPAN,Small,Tokyo,Japan,2004,11,2278.53
10362,2005-01-05,Shipped,Motorcycles,50,96.92,4846.0,Technics Stores Inc.,Burlingame,USA,Medium,CA,Unknown,2005,1,4846.0
10374,2005-02-02,Shipped,Motorcycles,38,100.0,4197.1,"Australian Gift Network, Co",South Brisbane,AUSTRALIA,Medium,Queensland,APAC,2005,2,3800.0
10389,2005-03-03,Shipped,Motorcycles,45,100.0,4597.65,Scandinavian Gift Ideas,Boras,SWEDEN,Medium,Unknown,EMEA,2005,3,4500.0
10403,2005-04-08,Shipped,Motorcycles,46,100.0,5287.7,"UK Collectables, Ltd.",Liverpool,UK,Medium,Unknown,EMEA,2005,4,4600.0
10417,2005-05-13,Disputed,Motorcycles,35,100.0,3550.05,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2005,5,3500.0
10110,2003-03-18,Shipped,Classic Cars,29,59.37,1721.73,"AV Stores, Co.",Manchester,UK,Small,Unknown,EMEA,2003,3,1721.73
10123,2003-05-20,Shipped,Classic Cars,50,59.87,2993.5,Atelier graphique,Nantes,FRANCE,Small,Unknown,EMEA,2003,5,2993.5
10137,2003-07-10,Shipped,Classic Cars,26,49.81,1295.06,Reims Collectables,Reims,FRANCE,Small,Unknown,EMEA,2003,7,1295.06
10148,2003-09-11,Shipped,Classic Cars,47,56.85,2671.95,"Anna's Decorations, Ltd",North Sydney,AUSTRALIA,Small,NSW,APAC,2003,9,2671.9500000000003
10161,2003-10-17,Shipped,Classic Cars,23,53.33,1226.59,Heintze Collectables,Aaarhus,DENMARK,Small,Unknown,EMEA,2003,10,1226.59
10172,2003-11-05,Shipped,Classic Cars,34,42.76,1453.84,Gift Depot Inc.,Bridgewater,USA,Small,CT,Unknown,2003,11,1453.84
10181,2003-11-12,Shipped,Classic Cars,34,53.83,1830.22,Herkku Gifts,Bergen,NORWAY,Small,Unknown,EMEA,2003,11,1830.22
10192,2003-11-20,Shipped,Classic Cars,47,53.83,2530.01,Online Diecast Creations Co.,Nashua,USA,Small,NH,Unknown,2003,11,2530.0099999999998
10204,2003-12-02,Shipped,Classic Cars,45,49.81,2241.45,Muscle Machine Inc,NYC,USA,Small,NY,Unknown,2003,12,2241.4500000000003
10212,2004-01-16,Shipped,Classic Cars,45,53.33,2399.85,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2004,1,2399.85
10226,2004-02-26,Shipped,Classic Cars,36,43.27,1557.72,Collectable Mini Designs Co.,San Diego,USA,Small,CA,Unknown,2004,2,1557.72
10241,2004-04-13,Shipped,Classic Cars,21,40.25,845.25,Mini Caravy,Strasbourg,FRANCE,Small,Unknown,EMEA,2004,4,845.25
10266,2004-07-06,Shipped,Classic Cars,28,48.3,1352.4,L'ordine Souveniers,Reggio Emilia,ITALY,Small,Unknown,EMEA,2004,7,1352.3999999999999
10278,2004-08-06,Shipped,Classic Cars,35,45.28,1584.8,Signal Gift Stores,Las Vegas,USA,Small,NV,Unknown,2004,8,1584.8
10288,2004-09-01,Shipped,Classic Cars,50,52.32,2616.0,Handji Gifts& Co,Singapore,SINGAPORE,Small,Unknown,APAC,2004,9,2616.0
10301,2003-10-05,Shipped,Classic Cars,22,51.32,1129.04,"Norway Gifts By Mail, Co.",Oslo,NORWAY,Small,Unknown,EMEA,2003,10,1129.04
10311,2004-10-16,Shipped,Classic Cars,45,49.3,2218.5,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2004,10,2218.5
10321,2004-11-04,Shipped,Classic Cars,48,42.26,2028.48,FunGiftIdeas.com,New Bedford,USA,Small,MA,Unknown,2004,11,2028.48
10332,2004-11-17,Shipped,Classic Cars,20,87.96,1759.2,"AV Stores, Co.",Manchester,UK,Small,Unknown,EMEA,2004,11,1759.1999999999998
10343,2004-11-24,Shipped,Classic Cars,27,36.21,977.67,Reims Collectables,Reims,FRANCE,Small,Unknown,EMEA,2004,11,977.6700000000001
10367,2005-01-12,Resolved,Classic Cars,38,38.5,1463.0,Toys4GrownUps.com,Pasadena,USA,Small,CA,Unknown,2005,1,1463.0
10379,2005-02-10,Shipped,Classic Cars,32,100.0,3970.56,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2005,2,3200.0
10407,2005-04-22,On Hold,Classic Cars,64,40.25,2576.0,The Sharp Gifts Warehouse,San Jose,USA,Small,CA,Unknown,2005,4,2576.0
10420,2005-05-29,In Process,Classic Cars,37,60.37,2233.69,Souveniers And Things Co.,Chatswood,AUSTRALIA,Small,NSW,APAC,2005,5,2233.69
10106,2003-02-17,Shipped,Planes,28,88.63,2481.64,Rovelli Gifts,Bergamo,ITALY,Small,Unknown,EMEA,2003,2,2481.64
10120,2003-04-29,Shipped,Planes,39,100.0,4651.53,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Medium,Victoria,APAC,2003,4,3900.0
10133,2003-06-27,Shipped,Planes,41,94.1,3858.1,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2003,6,3858.1
10145,2003-08-25,Shipped,Planes,40,87.54,3501.6,Toys4GrownUps.com,Pasadena,USA,Medium,CA,Unknown,2003,8,3501.6000000000004
10168,2003-10-28,Shipped,Planes,49,100.0,6433.7,Technics Stores Inc.,Burlingame,USA,Medium,CA,Unknown,2003,10,4900.0
10210,2004-01-12,Shipped,Planes,27,98.48,2658.96,Osaka Souveniers Co.,Osaka,JAPAN,Small,Osaka,Japan,2004,1,2658.96
10223,2004-02-20,Shipped,Planes,34,100.0,3608.76,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Medium,Victoria,APAC,2004,2,3400.0
10235,2004-04-02,Shipped,Planes,23,96.29,2214.67,"Royal Canadian Collectables, Ltd.",Tsawassen,CANADA,Small,BC,Unknown,2004,4,2214.67
10250,2004-05-11,Shipped,Planes,31,88.63,2747.53,The Sharp Gifts Warehouse,San Jose,USA,Small,CA,Unknown,2004,5,2747.5299999999997
10262,2004-06-24,Cancelled,Planes,34,97.38,3310.92,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2004,6,3310.92
10275,2004-07-23,Shipped,Planes,25,95.2,2380.0,La Rochelle Gifts,Nantes,FRANCE,Small,Unknown,EMEA,2004,7,2380.0
10284,2004-08-21,Shipped,Planes,22,100.0,2310.88,"Norway Gifts By Mail, Co.",Oslo,NORWAY,Small,Unknown,EMEA,2004,8,2200.0
10297,2004-09-16,Shipped,Planes,32,100.0,4061.76,"Clover Collections, Co.",Dublin,IRELAND,Medium,Unknown,EMEA,2004,9,3200.0
10308,2004-10-15,Shipped,Planes,31,100.0,3493.7,Mini Classics,White Plains,USA,Medium,NY,Unknown,2004,10,3100.0
10316,2004-11-01,Shipped,Planes,25,100.0,2872.25,giftsbymail.co.uk,Cowes,UK,Small,Isle of Wight,EMEA,2004,11,2500.0
10328,2004-11-12,Shipped,Planes,47,87.54,4114.38,Rovelli Gifts,Bergamo,ITALY,Medium,Unknown,EMEA,2004,11,4114.38
10339,2004-11-23,Shipped,Planes,21,50.65,1063.65,"Tokyo Collectables, Ltd",Minato-ku,JAPAN,Small,Tokyo,Japan,2004,11,1063.6499999999999
10353,2004-12-04,Shipped,Planes,28,71.73,2008.44,Gift Ideas Corp.,Glendale,USA,Small,CT,Unknown,2004,12,2008.44
10374,2005-02-02,Shipped,Planes,46,94.1,4328.6,"Australian Gift Network, Co",South Brisbane,AUSTRALIA,Medium,Queensland,APAC,2005,2,4328.599999999999
10386,2005-03-01,Resolved,Planes,33,41.71,1376.43,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2005,3,1376.43
10398,2005-03-30,Shipped,Planes,43,100.0,5552.16,Reims Collectables,Reims,FRANCE,Medium,Unknown,EMEA,2005,3,4300.0
10401,2005-04-03,On Hold,Planes,38,96.29,3659.02,Tekni Collectables Inc.,Newark,USA,Medium,NJ,Unknown,2005,4,3659.0200000000004
10416,2005-05-10,Shipped,Planes,47,88.63,4165.61,L'ordine Souveniers,Reggio Emilia,ITALY,Medium,Unknown,EMEA,2005,5,4165.61
10101,2003-01-09,Shipped,Vintage Cars,45,31.2,1404.0,"Blauer See Auto, Co.",Frankfurt,GERMANY,Small,Unknown,EMEA,2003,1,1404.0
10110,2003-03-18,Shipped,Vintage Cars,20,35.51,710.2,"AV Stores, Co.",Manchester,UK,Small,Unknown,EMEA,2003,3,710.1999999999999
10124,2003-05-21,Shipped,Vintage Cars,45,37.84,1702.8,Signal Gift Stores,Las Vegas,USA,Small,NV,Unknown,2003,5,1702.8000000000002
10149,2003-09-12,Shipped,Vintage Cars,36,33.19,1194.84,Signal Collectibles Ltd.,Brisbane,USA,Small,CA,Unknown,2003,9,1194.84
10162,2003-10-18,Shipped,Vintage Cars,37,27.22,1007.14,Corporate Gift Ideas Co.,San Francisco,USA,Small,CA,Unknown,2003,10,1007.14
10173,2003-11-05,Shipped,Vintage Cars,31,31.53,977.43,Rovelli Gifts,Bergamo,ITALY,Small,Unknown,EMEA,2003,11,977.4300000000001
10182,2003-11-12,Shipped,Vintage Cars,39,36.84,1436.76,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,CA,Unknown,2003,11,1436.7600000000002
10193,2003-11-21,Shipped,Vintage Cars,26,29.21,759.46,"Australian Collectables, Ltd",Glen Waverly,AUSTRALIA,Small,Victoria,APAC,2003,11,759.46
10205,2003-12-03,Shipped,Vintage Cars,32,37.17,1189.44,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2003,12,1189.44
10214,2004-01-26,Shipped,Vintage Cars,20,34.19,683.8,"Corrida Auto Replicas, Ltd",Madrid,SPAIN,Small,Unknown,EMEA,2004,1,683.8
10227,2004-03-02,Shipped,Vintage Cars,42,29.21,1226.82,"Saveley & Henriot, Co.",Lyon,FRANCE,Small,Unknown,EMEA,2004,3,1226.82
10243,2004-04-26,Shipped,Vintage Cars,33,29.54,974.82,Diecast Collectables,Boston,USA,Small,MA,Unknown,2004,4,974.8199999999999
10280,2004-08-17,Shipped,Vintage Cars,20,28.88,577.6,Amica Models & Co.,Torino,ITALY,Small,Unknown,EMEA,2004,8,577.6
10288,2004-09-01,Shipped,Vintage Cars,29,38.17,1106.93,Handji Gifts& Co,Singapore,SINGAPORE,Small,Unknown,APAC,2004,9,1106.93
10304,2004-10-11,Shipped,Vintage Cars,23,30.2,694.6,Auto Assoc. & Cie.,Versailles,FRANCE,Small,Unknown,EMEA,2004,10,694.6
10312,2004-10-21,Shipped,Vintage Cars,39,29.54,1152.06,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,CA,Unknown,2004,10,1152.06
10322,2004-11-04,Shipped,Vintage Cars,20,100.0,2624.0,Online Diecast Creations Co.,Nashua,USA,Small,NH,Unknown,2004,11,2000.0
10332,2004-11-17,Shipped,Vintage Cars,45,81.91,3685.95,"AV Stores, Co.",Manchester,UK,Medium,Unknown,EMEA,2004,11,3685.95
10344,2004-11-25,Shipped,Vintage Cars,20,35.18,703.6,Marseille Mini Autos,Marseille,FRANCE,Small,Unknown,EMEA,2004,11,703.6
10356,2004-12-09,Shipped,Vintage Cars,48,100.0,9720.0,Lyon Souveniers,Paris,FRANCE,Large,Unknown,EMEA,2004,12,4800.0
10367,2005-01-12,Resolved,Vintage Cars,23,36.29,834.67,Toys4GrownUps.com,Pasadena,USA,Small,CA,Unknown,2005,1,834.67
10380,2005-02-16,Shipped,Vintage Cars,32,70.56,2257.92,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2005,2,2257.92
10391,2005-03-09,Shipped,Vintage Cars,33,100.0,8344.71,"Anna's Decorations, Ltd",North Sydney,AUSTRALIA,Large,NSW,APAC,2005,3,3300.0
10409,2005-04-23,Shipped,Vintage Cars,61,29.54,1801.94,Handji Gifts& Co,Singapore,SINGAPORE,Small,Unknown,APAC,2005,4,1801.94
10420,2005-05-29,In Process,Vintage Cars,45,26.88,1209.6,Souveniers And Things Co.,Chatswood,AUSTRALIA,Small,NSW,APAC,2005,5,1209.6
10107,2003-02-24,Shipped,Motorcycles,38,83.03,3155.14,Land of Toys Inc.,NYC,USA,Medium,NY,Unknown,2003,2,3155.14
10120,2003-04-29,Shipped,Motorcycles,34,83.79,2848.86,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Small,Victoria,APAC,2003,4,2848.86
10134,2003-07-01,Shipped,Motorcycles,43,83.03,3570.29,Lyon Souveniers,Paris,FRANCE,Medium,Unknown,EMEA,2003,7,3570.29
10145,2003-08-25,Shipped,Motorcycles,47,83.03,3902.41,Toys4GrownUps.com,Pasadena,USA,Medium,CA,Unknown,2003,8,3902.41
10158,2003-10-10,Shipped,Motorcycles,22,67.03,1474.66,Baane Mini Imports,Stavern,NORWAY,Small,Unknown,EMEA,2003,10,1474.66
10168,2003-10-28,Shipped,Motorcycles,29,75.41,2186.89,Technics Stores Inc.,Burlingame,USA,Small,CA,Unknown,2003,10,2186.89
10180,2003-11-11,Shipped,Motorcycles,28,68.55,1919.4,Daedalus Designs Imports,Lille,FRANCE,Small,Unknown,EMEA,2003,11,1919.3999999999999
10188,2003-11-18,Shipped,Motorcycles,40,91.4,3656.0,Herkku Gifts,Bergen,NORWAY,Medium,Unknown,EMEA,2003,11,3656.0
10201,2003-12-01,Shipped,Motorcycles,25,73.88,1847.0,Mini Wheels Co.,San Francisco,USA,Small,CA,Unknown,2003,12,1847.0
10210,2004-01-12,Shipped,Motorcycles,30,61.7,1851.0,Osaka Souveniers Co.,Osaka,JAPAN,Small,Osaka,Japan,2004,1,1851.0
10223,2004-02-20,Shipped,Motorcycles,38,69.31,2633.78,"Australian Collectors, Co.",Melbourne,AUSTRALIA,Small,Victoria,APAC,2004,2,2633.78
10236,2004-04-03,Shipped,Motorcycles,36,87.6,3153.6,Motor Mint Distributors Inc.,Philadelphia,USA,Medium,PA,Unknown,2004,4,3153.6
10250,2004-05-11,Shipped,Motorcycles,32,87.6,2803.2,The Sharp Gifts Warehouse,San Jose,USA,Small,CA,Unknown,2004,5,2803.2
10263,2004-06-28,Shipped,Motorcycles,37,62.46,2311.02,Gift Depot Inc.,Bridgewater,USA,Small,CT,Unknown,2004,6,2311.02
10275,2004-07-23,Shipped,Motorcycles,30,79.98,2399.4,La Rochelle Gifts,Nantes,FRANCE,Small,Unknown,EMEA,2004,7,2399.4
10285,2004-08-27,Shipped,Motorcycles,39,70.08,2733.12,Marta's Replicas Co.,Cambridge,USA,Small,MA,Unknown,2004,8,2733.12
10297,2004-09-16,Shipped,Motorcycles,32,65.51,2096.32,"Clover Collections, Co.",Dublin,IRELAND,Small,Unknown,EMEA,2004,9,2096.32
10308,2004-10-15,Shipped,Motorcycles,47,63.22,2971.34,Mini Classics,White Plains,USA,Small,NY,Unknown,2004,10,2971.34
10318,2004-11-02,Shipped,Motorcycles,26,86.83,2257.58,Diecast Classics Inc.,Allentown,USA,Small,PA,Unknown,2004,11,2257.58
10329,2004-11-15,Shipped,Motorcycles,37,94.43,3493.91,Land of Toys Inc.,NYC,USA,Medium,NY,Unknown,2004,11,3493.9100000000003
10340,2004-11-24,Shipped,Motorcycles,55,79.98,4398.9,Enaco Distributors,Barcelona,SPAIN,Medium,Unknown,EMEA,2004,11,4398.900000000001
10363,2005-01-06,Shipped,Motorcycles,21,100.0,3595.62,Suominen Souveniers,Espoo,FINLAND,Medium,Unknown,EMEA,2005,1,2100.0
10375,2005-02-03,Shipped,Motorcycles,23,100.0,2443.29,La Rochelle Gifts,Nantes,FRANCE,Small,Unknown,EMEA,2005,2,2300.0
10389,2005-03-03,Shipped,Motorcycles,49,81.4,3988.6,Scandinavian Gift Ideas,Boras,SWEDEN,Medium,Unknown,EMEA,2005,3,3988.6000000000004
10402,2005-04-07,Shipped,Motorcycles,59,87.6,5168.4,Auto Canal Petit,Paris,FRANCE,Medium,Unknown,EMEA,2005,4,5168.4
10416,2005-05-10,Shipped,Motorcycles,32,87.6,2803.2,L'ordine Souveniers,Reggio Emilia,ITALY,Small,Unknown,EMEA,2005,5,2803.2
10105,2003-02-11,Shipped,Ships,43,100.0,6341.21,Danish Wholesale Imports,Kobenhavn,DENMARK,Medium,Unknown,EMEA,2003,2,4300.0
10117,2003-04-16,Shipped,Ships,41,100.0,5189.78,"Dragon Souveniers, Ltd.",Singapore,SINGAPORE,Medium,Unknown,Japan,2003,4,4100.0
10129,2003-06-12,Shipped,Ships,45,100.0,6027.75,"Stylish Desk Decors, Co.",London,UK,Medium,Unknown,EMEA,2003,6,4500.0
10142,2003-08-08,Shipped,Ships,33,100.0,3366.0,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,CA,Unknown,2003,8,3300.0
10153,2003-09-28,Shipped,Ships,40,100.0,5456.4,Euro Shopping Channel,Madrid,SPAIN,Medium,Unknown,EMEA,2003,9,4000.0
10167,2003-10-23,Cancelled,Ships,33,100.0,3812.16,Scandinavian Gift Ideas,Boras,SWEDEN,Medium,Unknown,EMEA,2003,10,3300.0
10177,2003-11-07,Shipped,Ships,50,100.0,6083.0,CAF Imports,Madrid,SPAIN,Medium,Unknown,EMEA,2003,11,5000.0
10185,2003-11-14,Shipped,Ships,30,100.0,3170.7,Mini Creations Ltd.,New Bedford,USA,Medium,MA,Unknown,2003,11,3000.0
10197,2003-11-26,Shipped,Ships,41,100.0,4534.6,Enaco Distributors,Barcelona,SPAIN,Medium,Unknown,EMEA,2003,11,4100.0
10208,2004-01-02,Shipped,Ships,35,100.0,4301.15,"Saveley & Henriot, Co.",Lyon,FRANCE,Medium,Unknown,EMEA,2004,1,3500.0
10221,2004-02-18,Shipped,Ships,49,100.0,6804.63,Petit Auto,Bruxelles,BELGIUM,Medium,Unknown,EMEA,2004,2,4900.0
10232,2004-03-20,Shipped,Ships,46,100.0,5652.94,giftsbymail.co.uk,Cowes,UK,Medium,Isle of Wight,EMEA,2004,3,4600.0
10248,2004-05-07,Cancelled,Ships,48,100.0,6960.48,Land of Toys Inc.,NYC,USA,Medium,NY,Unknown,2004,5,4800.0
10261,2004-06-17,Shipped,Ships,36,100.0,4512.6,Quebec Home Shopping Network,Montreal,CANADA,Medium,Quebec,Unknown,2004,6,3600.0
10273,2004-07-21,Shipped,Ships,22,100.0,2784.76,Petit Auto,Bruxelles,BELGIUM,Small,Unknown,EMEA,2004,7,2200.0
10283,2004-08-20,Shipped,Ships,42,100.0,5316.36,"Royal Canadian Collectables, Ltd.",Tsawassen,CANADA,Medium,BC,Unknown,2004,8,4200.0
10293,2004-09-09,Shipped,Ships,21,100.0,2941.89,Amica Models & Co.,Torino,ITALY,Small,Unknown,EMEA,2004,9,2100.0
10306,2004-10-14,Shipped,Ships,29,100.0,3207.4,"AV Stores, Co.",Manchester,UK,Medium,Unknown,EMEA,2004,10,2900.0
10315,2004-10-29,Shipped,Ships,35,100.0,4215.05,La Rochelle Gifts,Nantes,FRANCE,Medium,Unknown,EMEA,2004,10,3500.0
10326,2004-11-09,Shipped,Ships,41,100.0,4333.29,"Volvo Model Replicas, Co",Lule,SWEDEN,Medium,Unknown,EMEA,2004,11,4100.0
10337,2004-11-21,Shipped,Ships,29,71.97,2087.13,Classic Legends Inc.,NYC,USA,Small,NY,Unknown,2004,11,2087.13
10350,2004-12-02,Shipped,Ships,34,50.33,1711.22,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2004,12,1711.22
10372,2005-01-26,Shipped,Ships,37,100.0,3910.53,"Tokyo Collectables, Ltd",Minato-ku,JAPAN,Medium,Tokyo,Japan,2005,1,3700.0
10384,2005-02-23,Shipped,Ships,28,80.54,2255.12,Corporate Gift Ideas Co.,San Francisco,USA,Small,CA,Unknown,2005,2,2255.1200000000003
10396,2005-03-23,Shipped,Ships,49,100.0,5720.75,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,CA,Unknown,2005,3,4900.0
10414,2005-05-06,On Hold,Ships,23,100.0,3335.23,Gifts4AllAges.com,Boston,USA,Medium,MA,Unknown,2005,5,2300.0
10101,2003-01-09,Shipped,Vintage Cars,46,53.76,2472.96,"Blauer See Auto, Co.",Frankfurt,GERMANY,Small,Unknown,EMEA,2003,1,2472.96
10110,2003-03-18,Shipped,Vintage Cars,39,44.35,1729.65,"AV Stores, Co.",Manchester,UK,Small,Unknown,EMEA,2003,3,1729.65
10124,2003-05-21,Shipped,Vintage Cars,22,45.25,995.5,Signal Gift Stores,Las Vegas,USA,Small,NV,Unknown,2003,5,995.5
10149,2003-09-12,Shipped,Vintage Cars,49,49.28,2414.72,Signal Collectibles Ltd.,Brisbane,USA,Small,CA,Unknown,2003,9,2414.7200000000003
10162,2003-10-18,Shipped,Vintage Cars,43,36.29,1560.47,Corporate Gift Ideas Co.,San Francisco,USA,Small,CA,Unknown,2003,10,1560.47
10173,2003-11-05,Shipped,Vintage Cars,27,41.22,1112.94,Rovelli Gifts,Bergamo,ITALY,Small,Unknown,EMEA,2003,11,1112.94
10182,2003-11-12,Shipped,Vintage Cars,31,36.74,1138.94,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,CA,Unknown,2003,11,1138.94
10193,2003-11-21,Shipped,Vintage Cars,20,50.62,1012.4,"Australian Collectables, Ltd",Glen Waverly,AUSTRALIA,Small,Victoria,APAC,2003,11,1012.4
10205,2003-12-03,Shipped,Vintage Cars,24,38.08,913.92,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2003,12,913.92
10214,2004-01-26,Shipped,Vintage Cars,49,47.94,2349.06,"Corrida Auto Replicas, Ltd",Madrid,SPAIN,Small,Unknown,EMEA,2004,1,2349.06
10227,2004-03-02,Shipped,Vintage Cars,24,48.38,1161.12,"Saveley & Henriot, Co.",Lyon,FRANCE,Small,Unknown,EMEA,2004,3,1161.1200000000001
10244,2004-04-29,Shipped,Vintage Cars,39,45.25,1764.75,Euro Shopping Channel,Madrid,SPAIN,Small,Unknown,EMEA,2004,4,1764.75
10255,2004-06-04,Shipped,Vintage Cars,37,45.7,1690.9,Mini Caravy,Strasbourg,FRANCE,Small,Unknown,EMEA,2004,6,1690.9
10280,2004-08-17,Shipped,Vintage Cars,45,47.49,2137.05,Amica Models & Co.,Torino,ITALY,Small,Unknown,EMEA,2004,8,2137.05
10289,2004-09-03,Shipped,Vintage Cars,45,48.38,2177.1,Herkku Gifts,Bergen,NORWAY,Small,Unknown,EMEA,2004,9,2177.1
10304,2004-10-11,Shipped,Vintage Cars,44,39.42,1734.48,Auto Assoc. & Cie.,Versailles,FRANCE,Small,Unknown,EMEA,2004,10,1734.48
10312,2004-10-21,Shipped,Vintage Cars,23,37.63,865.49,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,CA,Unknown,2004,10,865.49
